Целевая URL,Title,H1,Indexability,Word Count,Spelling Errors,Grammar Errors,Closest Near Duplicate Score,Near Duplicates,Closest Semantic Match,Semantic Similarity Score,Semantically Similar Pages,Content Inlinks,Card Inlinks,Breadcrumb Inlinks,Header/Footer Inlinks,Unique Content Donors,Unique Card Donors
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/flender-siemens-equipment/,"Поставка Flender (Siemens) - Муфты, редукторы, двигатели - Long Wang",Поставка продукции Flender (Siemens),Indexable,1353,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/allen-bradley-product-supplies/,0.781,0,4,1,0,0,3,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/gemu-epuipment-order/,Купить клапаны и арматуру GEMU: поставка из Китая,Оригинальные клапаны и арматура GEMU от дистрибьюторов,Indexable,1542,0,0,0.0,0,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/,0.815,5,4,1,0,0,4,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/lenze-supply-russia/,Оригиналы Lenze от дистрибьютера в Китае - Long Wang,Оригиналы Lenze Gruppe от официального дистрибьютера в Китае,Indexable,702,0,0,87.0,4,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,0.827,23,4,1,0,0,3,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,Megger: поставка измерительного оборудования из Китая - Long Wang,Оригинальное оборудование Megger из Китая,Indexable,1323,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,0.783,0,4,1,0,0,3,1
https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,Аккредитив по договору поставки - Long Wang,Аккредитив по договору поставки,Indexable,431,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,0.92,133,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,Камерные печи из Китая — спекание керамики и термообработка,Камерные печи для спекания керамики и термообработки,Indexable,937,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,0.911,39,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,Комбинированные сушильные шкафы с режимом культивирования — сушка до 250°C и инкубация до 80°C,Комбинированные сушильные шкафы с режимом культивирования,Indexable,1134,0,0,0.0,0,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0.906,94,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/,Вакуумные сушильные камеры из Китая — поставка - Long Wang,Вакуумные сушильные камеры из Китая,Indexable,886,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,0.878,101,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/,"Вакуумные печи для пайки металлов — до 1350°C, глубокий вакуум 7×10⁻³ Па",Вакуумные печи для высокотемпературной пайки металлов,Indexable,795,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,0.874,15,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,Водяные бани из Китая — водяные термостаты для лабораторий,Водяные бани из Китая,Indexable,864,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,0.845,10,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,Оригинальное оборудование SMC – Long Wang,Оригиналы SMC от официального дистрибьютера в Китае,Indexable,740,0,0,0.0,0,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,0.889,11,5,1,0,0,4,1
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,Муфельные печи из керамического волокна — поставка из Китая,Муфельные печи из керамического волокна для лабораторий и производств,Indexable,1044,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,0.911,28,6,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,Специализированные промышленные печи из Китая — до 1800°C,Специализированные промышленные печи из Китая,Indexable,909,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,0.878,13,6,0,0,0,5,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,Поставки трубчатых и компактных камерных печей из Китая,Трубчатые и компактные камерные печи,Indexable,981,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,0.904,57,6,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/,"Многозонные трубчатые печи из Китая — CVD, нанотрубки, 1200–1600°C",Многозонные трубчатые печи для CVD и нанотехнологий,Indexable,901,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,0.88,13,6,0,0,0,6,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/,Сушильные шкафы из Китая — принудительная и естественная конвекция,Сушильные шкафы из Китая,Indexable,919,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0.866,8,7,0,0,0,4,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,Морские перевозки грузов из Китая – Компания Long Wang,Морские перевозки из Китая,Indexable,763,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,0.921,117,10,0,0,0,9,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,Автомобильные грузоперевозки из Китая - Long Wang,Автомобильные грузоперевозки из Китая,Indexable,811,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,0.921,128,11,0,0,0,10,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,Железнодорожные грузоперевозки - Long Wang,Железнодорожные грузоперевозки,Indexable,411,0,0,0.0,0,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,0.896,103,11,0,0,0,10,0
https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,Консолидация экспорта - Long Wang,Консолидация экспорта,Indexable,571,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,0.956,94,12,0,0,0,12,0
https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,ВЭД с Китаем — работа с КНР для бизнеса - Long Wang,ВЭД с Китаем,Indexable,1161,0,0,0.0,0,https://longwang.ru/useful-articles/incorrect-import-calculation/,0.928,132,12,0,0,200,10,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,Авиадоставка из Китая – Long Wang,Авиа доставка из Китая,Indexable,526,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,0.94,152,12,0,0,0,11,0
https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,Поиск товара в Китае — подбор продукта под бизнес и бюджет - Long Wang,Поиск товара в Китае,Indexable,862,0,0,0.0,0,https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,0.919,126,12,0,0,0,11,0
https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай — оплата поставщику и сопровождение - Long Wang,Платежи в Китай,Indexable,865,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,0.937,126,13,0,0,0,12,0
https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,Представитель в Китае - Long Wang,Представитель в Китае,Indexable,365,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,0.956,135,18,0,0,0,18,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,Параллельный импорт из Китая - Поставка санкционных товаров,Параллельный импорт из Китая,Indexable,496,0,0,0.0,0,https://longwang.ru/,0.944,139,20,0,40,0,15,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,Продукция мировых брендов из Китая - Long Wang,Продукция мировых брендов из Китая,Indexable,944,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.94,132,20,0,39,0,16,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,"Термическое и сушильное оборудование из Китая — печи, сушильные шкафы, инкубаторы",Термическое и сушильное оборудование из Китая,Indexable,938,0,0,0.0,0,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0.938,113,29,1,10,0,20,1
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,Таможенное оформление из Китая: растаможка под ключ,Таможенное оформление грузов из Китая,Indexable,914,0,0,0.0,0,https://longwang.ru/useful-articles/cheeper-shipping-china/,0.933,125,30,0,0,0,29,0
https://longwang.ru/supplies-services-china/,Услуги по Китаю — карта направлений для бизнеса - Long Wang,Услуги по Китаю,Indexable,992,0,0,0.0,0,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,0.941,131,31,0,73,0,27,0
https://longwang.ru/supplies-services-china/goods-check-china/,Проверка товара в Китае — инспекция и контроль качества,Проверка товара в Китае,Indexable,815,0,0,0.0,0,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,0.945,146,33,0,0,0,30,0
https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,Товары для маркетплейсов из Китая для селлеров - Long Wang,Оптом из Китая для селлеров маркетплейсов,Indexable,864,0,0,0.0,0,https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/,0.946,126,36,0,0,200,29,0
https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,Indexable,1416,0,0,0.0,0,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0.936,139,40,0,11,0,32,0
https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,Поиск поставщика в Китае — подбор под задачу бизнеса | Long Wang,Поиск поставщика и производителя в Китае,Indexable,1182,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.92,126,43,0,0,200,36,0
https://longwang.ru/supplies-services-china/autsorsing-ved/,Аутсорсинг ВЭД — сопровождение внешнеэкономической деятельности - Long Wang,Аутсорсинг ВЭД для бизнеса,Indexable,728,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,0.918,141,45,0,7,0,38,0
https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,Проверка поставщика в Китае - Long Wang,Проверка поставщика в Китае,Indexable,1494,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.942,135,54,0,0,200,43,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,Доставка из Китая в Россию - Без посредников и скрытых комиссий,Доставка из Китая в Россию,Indexable,670,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0.94,139,64,1,6,200,55,1
