Целевая URL,Title,H1,Content Inlinks,Card Inlinks,Unique Content Donors,Unique Card Donors,Near Duplicates,Semantically Similar Pages,Opportunities,Best Donor 1,Best Donor 2,Best Donor 3,Redirect/Canonical Link Fixes,Priority Score
https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,Финансирование импорта и экспорта из Китая - Long Wang,Финансирование импорта и экспорта из Китая,4,0,3,0,0,132,8,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,https://longwang.ru/,https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,0,18
https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,Открыть компанию в Китае - Long Wang,Открыть компанию в Китае,4,0,4,0,0,133,8,https://longwang.ru/projects/import-fittings-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,0,18
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/,Карго из Китая – быстрая доставка в Россию | Long Wang,Карго из Китая в Россию,4,0,3,0,0,114,8,https://longwang.ru/useful-articles/page/3/,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,0,18
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,Atlas Copco: поставка компрессоров и запчастей из Китая - Long Wang,Поставка продукции Atlas Copco,4,1,3,1,0,2,8,https://longwang.ru/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/duplomatic-products-supply/,"Duplomatic: поставка гидравлики, насосов и клапанов из Китая - Long Wang",Оригиналы Duplomatic от дистрибьютера в Китае,4,1,3,1,0,0,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/,Endress+Hauser от дистрибьютера в Китае - Long Wang,Endress+Hauser от официального дистрибьютера в Китае,4,1,4,1,4,0,8,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/useful-articles/incorrect-labeling/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/flender-siemens-equipment/,"Поставка Flender (Siemens) - Муфты, редукторы, двигатели - Long Wang",Поставка продукции Flender (Siemens),4,1,3,1,0,0,8,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/allen-bradley-product-supplies/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/volvo-penta-product-supplies/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/gemu-epuipment-order/,Купить клапаны и арматуру GEMU: поставка из Китая,Оригинальные клапаны и арматура GEMU от дистрибьюторов,4,1,4,1,0,5,8,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/,https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/,https://longwang.ru/supplies-services-china/autsorsing-ved/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/lenze-supply-russia/,Оригиналы Lenze от дистрибьютера в Китае - Long Wang,Оригиналы Lenze Gruppe от официального дистрибьютера в Китае,4,1,3,1,4,23,8,https://longwang.ru/useful-articles/page/5/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,https://longwang.ru/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,Megger: поставка измерительного оборудования из Китая - Long Wang,Оригинальное оборудование Megger из Китая,4,1,3,1,0,0,8,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/baumer-sensors-order/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,0,17
https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,Аккредитив по договору поставки - Long Wang,Аккредитив по договору поставки,5,0,4,0,0,133,8,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,https://longwang.ru/,0,17
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,Камерные печи из Китая — спекание керамики и термообработка,Камерные печи для спекания керамики и термообработки,5,0,4,0,0,39,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0,17
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,Комбинированные сушильные шкафы с режимом культивирования — сушка до 250°C и инкубация до 80°C,Комбинированные сушильные шкафы с режимом культивирования,5,0,4,0,0,94,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/useful-articles/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,0,17
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/,Вакуумные сушильные камеры из Китая — поставка - Long Wang,Вакуумные сушильные камеры из Китая,5,0,4,0,0,101,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/useful-articles/worlds-brend-equipment/,0,17
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/,"Вакуумные печи для пайки металлов — до 1350°C, глубокий вакуум 7×10⁻³ Па",Вакуумные печи для высокотемпературной пайки металлов,5,0,4,0,0,15,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,0,17
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,Водяные бани из Китая — водяные термостаты для лабораторий,Водяные бани из Китая,5,0,4,0,0,10,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0,17
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,Оригинальное оборудование SMC – Long Wang,Оригиналы SMC от официального дистрибьютера в Китае,5,1,4,1,0,11,8,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/airtac-supple-china/,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,Муфельные печи из керамического волокна — поставка из Китая,Муфельные печи из керамического волокна для лабораторий и производств,6,0,4,0,0,28,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,Специализированные промышленные печи из Китая — до 1800°C,Специализированные промышленные печи из Китая,6,0,5,0,0,13,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,Поставки трубчатых и компактных камерных печей из Китая,Трубчатые и компактные камерные печи,6,0,4,0,0,57,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/,"Многозонные трубчатые печи из Китая — CVD, нанотрубки, 1200–1600°C",Многозонные трубчатые печи для CVD и нанотехнологий,6,0,6,0,0,13,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,0,16
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/,Сушильные шкафы из Китая — принудительная и естественная конвекция,Сушильные шкафы из Китая,7,0,4,0,0,8,8,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,0,15
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,Морские перевозки грузов из Китая – Компания Long Wang,Морские перевозки из Китая,10,0,9,0,0,117,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,Автомобильные грузоперевозки из Китая - Long Wang,Автомобильные грузоперевозки из Китая,11,0,10,0,0,128,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,Железнодорожные грузоперевозки - Long Wang,Железнодорожные грузоперевозки,11,0,10,0,0,103,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,Консолидация экспорта - Long Wang,Консолидация экспорта,12,0,12,0,0,94,8,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,ВЭД с Китаем — работа с КНР для бизнеса - Long Wang,ВЭД с Китаем,12,0,10,0,0,132,8,https://longwang.ru/useful-articles/incorrect-import-calculation/,https://longwang.ru/useful-articles/negotiations-with-chinese-partners/,https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,Авиадоставка из Китая – Long Wang,Авиа доставка из Китая,12,0,11,0,0,152,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/useful-articles/cheeper-shipping-china/,https://longwang.ru/supplies-services-china/goods-check-china/,0,12
https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,Поиск товара в Китае — подбор продукта под бизнес и бюджет - Long Wang,Поиск товара в Китае,12,0,11,0,0,126,8,https://longwang.ru/posledniye-novosti-iz-kitaya/page/10/,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,https://longwang.ru/useful-articles/ten-mistakes/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай — оплата поставщику и сопровождение - Long Wang,Платежи в Китай,13,0,12,0,0,126,8,https://longwang.ru/useful-articles/parallelnyj-import-segodnya/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/supplies-services-china/equipment-from-china/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,Представитель в Китае - Long Wang,Представитель в Китае,18,0,18,0,0,135,8,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,https://longwang.ru/,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,0,12
